image,px,py
02_003472.jpg,271.0928268432617,294.06932830810547
02_003473.jpg,271.00909423828125,293.56595611572266
02_003474.jpg,270.63690185546875,293.6528015136719
02_003475.jpg,270.41197204589844,293.3936233520508
02_003476.jpg,270.6825485229492,292.9546203613281
02_003477.jpg,270.49932861328125,292.89379119873047
02_003478.jpg,270.89019775390625,292.8950881958008
02_003479.jpg,270.6764602661133,293.14459228515625
02_003480.jpg,270.66495513916016,293.1109848022461
02_003481.jpg,271.12764739990234,293.7213554382324
02_003482.jpg,270.99120330810547,293.4943161010742
02_003483.jpg,271.02696228027344,292.88818359375
02_003484.jpg,271.4930648803711,293.2215003967285
02_003485.jpg,270.772705078125,293.2493438720703
02_003486.jpg,270.7184600830078,293.6029396057129
02_003487.jpg,270.62808990478516,293.3599853515625
02_003488.jpg,270.50133514404297,293.613224029541
02_003489.jpg,269.93555450439453,292.8330268859863
02_003490.jpg,270.560302734375,293.5373954772949
02_003491.jpg,270.4778518676758,293.1976089477539
02_003492.jpg,270.6859130859375,293.5032424926758
02_003493.jpg,270.8352737426758,293.77220153808594
02_003494.jpg,270.88768768310547,292.92045974731445
02_003495.jpg,271.06629943847656,292.9757957458496
02_003496.jpg,270.6051254272461,292.73044204711914
02_003497.jpg,271.3069610595703,293.3506393432617
02_003498.jpg,271.09708404541016,292.9155082702637
02_003499.jpg,270.92713165283203,293.14830780029297
02_003500.jpg,270.8938217163086,292.75993728637695
02_003501.jpg,270.4454650878906,292.5230255126953
02_003502.jpg,270.2701873779297,292.2127876281738
02_003503.jpg,270.18526458740234,292.26038360595703
03_003510.jpg,268.90269470214844,292.4295959472656
03_003511.jpg,268.1510009765625,292.4197425842285
03_003512.jpg,264.8115463256836,291.81706619262695
03_003513.jpg,263.1377944946289,291.489559173584
03_003514.jpg,262.39125061035156,291.0366554260254
03_003515.jpg,265.4742202758789,292.08520889282227
03_003516.jpg,265.6425018310547,292.12089920043945
03_003517.jpg,265.57383728027344,291.957088470459
03_003518.jpg,265.68392181396484,292.1873016357422
03_003519.jpg,266.76197814941406,291.98414611816406
03_003520.jpg,266.6173629760742,292.0523452758789
03_003521.jpg,266.9018096923828,292.2390670776367
03_003522.jpg,266.85400390625,292.36961364746094
03_003523.jpg,266.6342086791992,292.1285285949707
03_003524.jpg,266.1113052368164,292.11225509643555
03_003525.jpg,266.4327850341797,292.67980194091797
03_003526.jpg,266.19081115722656,292.405704498291
03_003527.jpg,265.97457122802734,292.3799934387207
03_003528.jpg,265.92887115478516,292.6796569824219
03_003529.jpg,265.99039459228516,292.6617202758789
03_003530.jpg,265.96067810058594,292.7327194213867
03_003531.jpg,265.6699676513672,292.7134094238281
03_003532.jpg,265.4669494628906,292.8382034301758
03_003533.jpg,265.2434997558594,292.81157302856445
03_003534.jpg,265.62081146240234,292.67931747436523
03_003535.jpg,265.43719482421875,293.0727081298828
03_003536.jpg,265.0949249267578,292.5240058898926
03_003537.jpg,265.5516052246094,293.19368743896484
03_003538.jpg,265.4470901489258,293.533145904541
03_003539.jpg,265.5389709472656,293.4510383605957
03_003540.jpg,265.64327239990234,293.40228271484375
03_003541.jpg,265.39990234375,293.24756240844727
03_003542.jpg,264.5596618652344,292.77399826049805
03_003543.jpg,264.6321792602539,293.0160713195801
03_003544.jpg,264.39825439453125,293.04167556762695
03_003545.jpg,264.37862396240234,292.9341850280762
03_003546.jpg,264.4370422363281,292.6973686218262
03_003547.jpg,263.6745910644531,292.73648834228516
04_003555.jpg,262.49764251708984,292.24184799194336
04_003556.jpg,261.83702850341797,292.1616859436035
04_003557.jpg,261.62735748291016,291.6788330078125
04_003558.jpg,261.9352264404297,292.50506591796875
04_003559.jpg,261.9031066894531,292.66971588134766
04_003560.jpg,262.2047653198242,292.72789764404297
04_003561.jpg,261.95873260498047,292.5505485534668
04_003562.jpg,262.15088653564453,292.1470489501953
04_003563.jpg,262.2914581298828,292.6455078125
04_003564.jpg,262.80838775634766,292.7579345703125
04_003565.jpg,263.08971405029297,292.9419364929199
04_003566.jpg,263.1147918701172,292.79321670532227
04_003567.jpg,263.2010498046875,292.8359260559082
04_003568.jpg,262.5424499511719,292.521183013916
04_003569.jpg,262.40081787109375,292.5177230834961
04_003570.jpg,262.78700256347656,292.7045211791992
04_003571.jpg,262.9202117919922,292.60053634643555
04_003572.jpg,262.8954544067383,292.19955825805664
04_003573.jpg,262.28711700439453,291.6792526245117
04_003574.jpg,262.78612518310547,292.68968200683594
04_003575.jpg,262.27491760253906,292.3435249328613
04_003576.jpg,262.11903381347656,291.4766311645508
04_003577.jpg,262.16739654541016,291.3832130432129
04_003578.jpg,262.0832977294922,291.3503112792969
04_003579.jpg,262.09883880615234,291.35560607910156
04_003580.jpg,262.4809265136719,291.8215560913086
04_003581.jpg,262.4272994995117,292.4497261047363
04_003582.jpg,262.3599166870117,292.27910232543945
04_003583.jpg,262.5138473510742,292.3964958190918
04_003584.jpg,262.8131408691406,292.09698486328125
04_003585.jpg,262.51063537597656,291.9260444641113
04_003586.jpg,261.71163177490234,291.830753326416
04_003587.jpg,262.25780487060547,292.50594329833984
04_003588.jpg,262.42405700683594,292.2916069030762
04_003589.jpg,262.2817077636719,292.2461051940918
04_003590.jpg,261.84351348876953,292.16515350341797
04_003591.jpg,262.12166595458984,292.2729148864746
04_003592.jpg,262.36669158935547,292.3165054321289
05_003600.jpg,261.51261138916016,292.4896011352539
05_003601.jpg,261.4259948730469,292.5027503967285
05_003602.jpg,258.90174102783203,292.34374618530273
05_003603.jpg,258.6852569580078,292.41574478149414
05_003604.jpg,258.83638763427734,292.47387313842773
05_003605.jpg,258.1586685180664,291.90698623657227
05_003606.jpg,258.6973114013672,292.2505569458008
05_003608.jpg,258.01210021972656,292.1364440917969
05_003609.jpg,257.6926040649414,291.3519744873047
05_003610.jpg,257.85962677001953,292.33589935302734
05_003611.jpg,257.37194061279297,291.7340278625488
05_003612.jpg,257.86456298828125,292.7217788696289
05_003613.jpg,256.51878356933594,292.27747344970703
05_003614.jpg,256.31459045410156,292.0306396484375
05_003615.jpg,256.13297271728516,291.9323387145996
05_003616.jpg,256.60645294189453,292.1577682495117
05_003617.jpg,257.44036865234375,292.95311737060547
05_003618.jpg,258.08748626708984,293.4154624938965
05_003619.jpg,257.5579147338867,292.43236541748047
05_003620.jpg,257.2898178100586,292.41954040527344
05_003621.jpg,257.0585403442383,292.4651870727539
05_003622.jpg,257.55494689941406,292.5203094482422
05_003623.jpg,257.18658447265625,292.42870330810547
05_003624.jpg,257.2647247314453,292.36864471435547
05_003625.jpg,257.79857635498047,292.1980667114258
05_003626.jpg,257.7046127319336,292.49643325805664
05_003627.jpg,257.68310546875,292.35039138793945
05_003628.jpg,258.0516357421875,293.07514572143555
05_003629.jpg,258.7353057861328,293.5517463684082
05_003630.jpg,259.1778335571289,293.63330459594727
05_003631.jpg,259.15562438964844,293.50486755371094
05_003632.jpg,258.12367248535156,292.89733505249023
05_003633.jpg,259.30548095703125,293.7046089172363
05_003634.jpg,259.5824508666992,293.7509574890137
05_003635.jpg,256.70635986328125,292.5641860961914
05_003636.jpg,256.03700256347656,292.02087020874023
05_003637.jpg,256.4508285522461,292.72338104248047
06_003645.jpg,257.97904205322266,293.23521423339844
06_003646.jpg,257.53509521484375,292.97729873657227
06_003647.jpg,258.0967025756836,293.5008544921875
06_003648.jpg,256.6191177368164,292.8349075317383
06_003649.jpg,254.85043334960938,292.0557556152344
06_003650.jpg,255.59037017822266,291.97090911865234
06_003651.jpg,254.7048110961914,291.10031509399414
06_003652.jpg,255.59862518310547,290.46504974365234
06_003653.jpg,257.8460159301758,290.2079200744629
06_003654.jpg,260.9684371948242,291.6891441345215
06_003655.jpg,262.4132614135742,292.45002365112305
06_003656.jpg,259.83065032958984,291.4114074707031
06_003657.jpg,260.44669342041016,291.6183738708496
06_003658.jpg,260.88280487060547,292.3570365905762
06_003659.jpg,259.4767150878906,291.28253173828125
06_003660.jpg,259.803955078125,292.80238342285156
06_003661.jpg,259.0702362060547,292.80009841918945
06_003662.jpg,258.8304672241211,292.9473190307617
06_003663.jpg,258.9330291748047,292.94340896606445
06_003664.jpg,258.8979949951172,293.01563262939453
06_003665.jpg,258.4620590209961,292.85464096069336
06_003666.jpg,258.18746185302734,292.7264938354492
06_003667.jpg,258.1969680786133,292.3851089477539
06_003668.jpg,258.4457244873047,292.6423873901367
06_003669.jpg,258.30662536621094,292.429931640625
06_003670.jpg,258.4051513671875,292.66975021362305
06_003671.jpg,258.15343475341797,292.4782829284668
06_003672.jpg,258.38623809814453,292.81453704833984
06_003673.jpg,259.07261657714844,292.4534683227539
06_003674.jpg,259.2325210571289,292.3701400756836
06_003675.jpg,258.6640319824219,292.45076751708984
06_003676.jpg,258.2459030151367,292.199405670166
06_003677.jpg,258.79357147216797,292.52754974365234
06_003678.jpg,259.08931732177734,292.68682861328125
06_003679.jpg,259.95458984375,292.0967445373535
06_003680.jpg,260.45890045166016,292.77198028564453
06_003681.jpg,259.28540802001953,292.26860427856445
06_003682.jpg,259.8338928222656,292.58545684814453
07_003689.jpg,260.5135040283203,293.3758239746094
07_003690.jpg,259.35045623779297,293.2562141418457
07_003691.jpg,259.41268157958984,293.20004653930664
07_003692.jpg,259.14910888671875,293.27868270874023
07_003693.jpg,257.14430236816406,292.6481170654297
07_003694.jpg,257.28438568115234,292.8555908203125
07_003695.jpg,257.64415740966797,293.3117446899414
07_003696.jpg,257.75672149658203,293.044189453125
07_003697.jpg,257.9151077270508,292.7872772216797
07_003698.jpg,257.44669342041016,292.79537200927734
07_003699.jpg,256.90557861328125,292.6408462524414
07_003700.jpg,257.3280792236328,292.70886611938477
07_003701.jpg,256.9848937988281,292.70297622680664
07_003702.jpg,257.33414459228516,292.9334602355957
07_003703.jpg,257.39134979248047,292.9959182739258
07_003704.jpg,257.4746780395508,292.99934005737305
07_003705.jpg,257.45069122314453,292.89156341552734
07_003706.jpg,257.11376953125,292.5639762878418
07_003707.jpg,257.52203369140625,292.69962310791016
07_003708.jpg,256.26513671875,292.53560638427734
07_003709.jpg,255.40328216552734,291.6871910095215
07_003710.jpg,255.64974975585938,292.00041580200195
07_003711.jpg,256.43011474609375,292.5370216369629
07_003712.jpg,256.30545806884766,291.8325004577637
07_003713.jpg,255.81855010986328,291.5912437438965
07_003714.jpg,255.43631744384766,291.96741104125977
07_003715.jpg,255.48321533203125,292.05389404296875
07_003716.jpg,255.81615447998047,292.15910720825195
07_003717.jpg,256.34976959228516,292.7151641845703
07_003718.jpg,256.50370025634766,292.6000671386719
07_003719.jpg,255.31248474121094,292.3853302001953
07_003720.jpg,255.29790496826172,291.87407302856445
07_003721.jpg,254.88965606689453,291.68330001831055
07_003722.jpg,254.80980682373047,291.5242233276367
07_003723.jpg,255.41860961914062,292.0283546447754
07_003724.jpg,256.2179641723633,292.3960609436035
07_003725.jpg,254.90972137451172,291.4340934753418
08_003732.jpg,254.83868408203125,291.7437934875488
08_003733.jpg,254.44319915771484,291.6196746826172
08_003734.jpg,254.59019470214844,291.7432556152344
08_003735.jpg,254.8945083618164,292.2885284423828
08_003736.jpg,253.97826385498047,291.54107666015625
08_003737.jpg,254.17930603027344,291.5898666381836
08_003738.jpg,254.02092742919922,291.33497619628906
08_003739.jpg,249.03031158447266,296.7503433227539
08_003745.jpg,253.23841857910156,291.55567932128906
08_003746.jpg,254.09355926513672,291.7405471801758
08_003747.jpg,254.087890625,292.4033737182617
08_003748.jpg,254.09586334228516,292.61743927001953
08_003749.jpg,253.52385711669922,292.4950637817383
08_003750.jpg,253.65421295166016,292.36743545532227
08_003751.jpg,253.4025421142578,292.6245765686035
08_003752.jpg,253.83434295654297,293.3720703125
08_003753.jpg,253.45004272460938,292.76942443847656
08_003754.jpg,253.0154571533203,292.58837127685547
08_003755.jpg,252.07533264160156,292.30345916748047
08_003756.jpg,252.43690490722656,292.29339599609375
08_003757.jpg,252.15375518798828,292.3263282775879
08_003758.jpg,253.21878814697266,292.7623405456543
08_003759.jpg,253.5230255126953,292.49205017089844
08_003760.jpg,253.54107666015625,292.55925369262695
08_003761.jpg,253.44415283203125,292.79493713378906
08_003762.jpg,253.53529357910156,292.85617446899414
08_003763.jpg,253.48472595214844,292.7098159790039
08_003764.jpg,253.7490997314453,292.72540283203125
08_003765.jpg,254.04673767089844,292.5798110961914
08_003766.jpg,253.90637969970703,292.3214645385742
08_003767.jpg,253.91964721679688,292.4055595397949
08_003768.jpg,254.0262222290039,293.0579376220703
08_003769.jpg,254.0149154663086,292.52818298339844
09_003777.jpg,252.321044921875,292.4497375488281
09_003778.jpg,252.26299285888672,292.36228942871094
09_003779.jpg,252.30496215820312,292.38168716430664
09_003780.jpg,252.2704620361328,292.6250762939453
09_003781.jpg,250.57715606689453,292.32130432128906
09_003782.jpg,250.69754791259766,292.43663024902344
09_003783.jpg,250.591064453125,292.3462333679199
09_003784.jpg,250.52642822265625,292.2791213989258
09_003785.jpg,252.0113983154297,292.3623580932617
09_003786.jpg,251.92584228515625,292.3227882385254
09_003787.jpg,252.7769317626953,293.7807083129883
09_003788.jpg,251.6347427368164,292.3983955383301
09_003789.jpg,250.9807891845703,292.5546188354492
09_003790.jpg,251.05097198486328,292.2515678405762
09_003791.jpg,251.92232513427734,292.8224639892578
09_003792.jpg,251.1709442138672,292.6060676574707
09_003793.jpg,250.97354888916016,292.47313690185547
09_003794.jpg,251.0298080444336,292.6553649902344
09_003795.jpg,252.74578094482422,293.1770324707031
09_003796.jpg,253.10867309570312,293.8068618774414
09_003797.jpg,251.81400299072266,291.7924995422363
09_003798.jpg,252.77516174316406,293.18983459472656
09_003799.jpg,250.64391326904297,291.5378189086914
09_003800.jpg,251.38307189941406,291.50196838378906
09_003801.jpg,251.7589111328125,291.5225830078125
09_003802.jpg,252.45574951171875,292.14523696899414
09_003803.jpg,253.03868865966797,291.8432312011719
09_003804.jpg,253.5708465576172,292.1863212585449
09_003805.jpg,252.73558807373047,291.4126663208008
09_003806.jpg,253.3667755126953,291.71159744262695
09_003807.jpg,253.82848358154297,291.91452407836914
09_003808.jpg,252.3730239868164,291.9871711730957
09_003809.jpg,252.20854949951172,292.30535888671875
09_003810.jpg,252.80359649658203,292.72083282470703
09_003811.jpg,252.85032653808594,292.5264549255371
09_003812.jpg,253.52137756347656,293.42304611206055
09_003813.jpg,252.69702911376953,292.66318130493164
09_003814.jpg,252.84988403320312,292.84618759155273
