image,px,py
03_002401.jpg,244.74698638916016,265.2034492492676
03_002402.jpg,244.7799835205078,265.39276123046875
03_002403.jpg,244.42730712890625,265.261962890625
03_002404.jpg,244.3301010131836,265.30762100219727
03_002405.jpg,244.76248168945312,265.2956848144531
03_002406.jpg,244.80763244628906,265.22058486938477
03_002407.jpg,244.81134796142578,265.1183433532715
03_002408.jpg,244.7524185180664,265.2076606750488
03_002409.jpg,244.7524185180664,265.2076606750488
03_002410.jpg,244.91092681884766,265.6781883239746
03_002411.jpg,244.8795394897461,265.4086112976074
03_002412.jpg,244.84613800048828,265.65943908691406
03_002413.jpg,244.65766143798828,265.3621368408203
03_002414.jpg,244.76870727539062,265.6213684082031
03_002415.jpg,245.8158721923828,265.5828437805176
03_002416.jpg,246.74039459228516,266.2710494995117
03_002417.jpg,247.27202606201172,265.7297592163086
03_002418.jpg,246.88605499267578,265.9365653991699
03_002419.jpg,246.67705535888672,266.2516441345215
03_002420.jpg,246.15534210205078,265.6787796020508
03_002421.jpg,246.15201568603516,265.35363006591797
03_002422.jpg,246.94539642333984,266.33919525146484
03_002423.jpg,247.59455108642578,266.1100769042969
03_002424.jpg,247.59455108642578,266.1100769042969
03_002425.jpg,247.30789947509766,266.60273361206055
03_002426.jpg,247.29156494140625,267.03061294555664
04_002433.jpg,244.41324615478516,271.11899185180664
04_002434.jpg,245.69703674316406,271.6526870727539
04_002435.jpg,245.4884796142578,272.04629135131836
04_002436.jpg,241.66143798828125,271.1298522949219
04_002437.jpg,241.4051513671875,271.5927314758301
04_002438.jpg,241.62377166748047,271.6363716125488
04_002439.jpg,241.19615173339844,271.3982391357422
04_002440.jpg,238.19932556152344,271.0213279724121
04_002441.jpg,238.0111541748047,270.98828125
04_002442.jpg,237.84178924560547,270.9505958557129
04_002443.jpg,237.9944305419922,271.04595947265625
04_002444.jpg,238.3670883178711,271.60520935058594
04_002445.jpg,237.91024780273438,271.1970100402832
04_002446.jpg,238.52996063232422,272.1050567626953
04_002447.jpg,237.80277252197266,271.1932907104492
04_002448.jpg,238.46532440185547,271.6720428466797
04_002449.jpg,238.5943145751953,271.7538642883301
04_002450.jpg,238.82511138916016,271.61862564086914
04_002451.jpg,239.05235290527344,271.431095123291
04_002452.jpg,237.66605377197266,270.5664710998535
04_002453.jpg,237.81375122070312,270.5919303894043
04_002454.jpg,237.79390716552734,270.271427154541
04_002455.jpg,239.22057342529297,271.00684356689453
04_002456.jpg,238.7294921875,270.39445877075195
04_002457.jpg,238.32268524169922,270.1707649230957
04_002458.jpg,237.91110229492188,270.0434799194336
04_002459.jpg,231.72631072998047,272.9429626464844
04_002461.jpg,235.63727569580078,269.70458602905273
04_002462.jpg,237.4959259033203,268.9969787597656
04_002463.jpg,237.81097412109375,269.8929634094238
04_002464.jpg,237.29621124267578,269.8960304260254
04_002465.jpg,237.81732940673828,270.05510330200195
04_002466.jpg,237.7938461303711,270.1219062805176
04_002467.jpg,236.8260955810547,269.64426040649414
04_002468.jpg,236.0747528076172,269.60162353515625
04_002469.jpg,235.7461700439453,269.5366096496582
04_002470.jpg,235.56280517578125,269.8776550292969
05_002478.jpg,232.61103057861328,270.8313522338867
05_002479.jpg,229.50342559814453,270.7925148010254
05_002480.jpg,228.41900634765625,270.9045524597168
05_002481.jpg,228.27373504638672,271.0048484802246
05_002482.jpg,228.1099624633789,269.87464141845703
05_002483.jpg,227.37793731689453,273.2487335205078
05_002487.jpg,228.0976791381836,271.8073272705078
05_002488.jpg,227.81726837158203,270.43836975097656
05_002489.jpg,227.9043426513672,270.69293212890625
05_002490.jpg,228.0329360961914,270.36313247680664
05_002491.jpg,228.83811950683594,271.6748580932617
05_002492.jpg,228.42312622070312,271.5391082763672
05_002493.jpg,227.94757080078125,271.19110107421875
05_002494.jpg,227.00045776367188,271.3682098388672
05_002495.jpg,227.71520233154297,272.08275604248047
05_002496.jpg,227.45423889160156,271.5325813293457
05_002497.jpg,226.45559692382812,271.53218841552734
05_002498.jpg,226.92499542236328,271.6119918823242
05_002499.jpg,226.3873062133789,271.5205383300781
05_002500.jpg,227.6614990234375,272.3805503845215
05_002501.jpg,227.37247467041016,271.89894104003906
05_002502.jpg,228.2669448852539,272.7764778137207
05_002503.jpg,228.90896606445312,272.363525390625
05_002504.jpg,229.99710845947266,272.3878860473633
05_002505.jpg,228.7723846435547,272.3401641845703
05_002506.jpg,229.16146850585938,272.9320526123047
05_002507.jpg,228.72672271728516,272.34008026123047
05_002508.jpg,228.8226318359375,272.2345542907715
05_002509.jpg,229.6426239013672,272.10681533813477
05_002510.jpg,229.4438247680664,272.1795883178711
05_002511.jpg,230.8878631591797,272.04714584350586
05_002512.jpg,229.30982971191406,271.7058219909668
05_002513.jpg,228.7523422241211,271.3511428833008
05_002514.jpg,228.37671661376953,271.3300437927246
05_002515.jpg,229.8819808959961,271.8366279602051
05_002516.jpg,228.87126922607422,271.4545135498047
05_002517.jpg,229.6114501953125,271.6990203857422
06_002524.jpg,231.8826675415039,272.87385177612305
06_002525.jpg,244.8342514038086,274.9177360534668
06_002526.jpg,246.70352935791016,276.0029296875
06_002527.jpg,246.4913787841797,275.97584533691406
06_002528.jpg,249.69650268554688,277.86498641967773
06_002529.jpg,249.90998077392578,278.2264633178711
06_002530.jpg,249.74485778808594,278.1456756591797
06_002531.jpg,249.39227294921875,278.40442276000977
06_002532.jpg,249.0516586303711,278.475643157959
06_002533.jpg,249.01790618896484,278.4697380065918
06_002534.jpg,249.25941467285156,278.4754333496094
06_002535.jpg,249.37679290771484,278.2888946533203
06_002536.jpg,249.09596252441406,277.9049491882324
06_002537.jpg,250.51241302490234,278.4575729370117
06_002540.jpg,250.78568267822266,279.1357650756836
06_002541.jpg,250.6916275024414,279.0911178588867
06_002542.jpg,250.30242919921875,278.838191986084
06_002543.jpg,250.0385513305664,279.3143501281738
06_002544.jpg,250.64930725097656,279.21558380126953
06_002545.jpg,251.31674194335938,279.68167877197266
06_002546.jpg,251.4817886352539,279.4288520812988
06_002548.jpg,250.53244018554688,279.3920669555664
06_002549.jpg,250.6997833251953,279.61334228515625
06_002550.jpg,251.18363189697266,280.2640380859375
06_002551.jpg,251.6639404296875,280.47354888916016
06_002552.jpg,252.03327178955078,280.6334342956543
06_002553.jpg,251.92682647705078,280.3446235656738
06_002554.jpg,252.0771255493164,280.1910629272461
06_002555.jpg,251.86720275878906,280.2354850769043
06_002556.jpg,251.9608383178711,280.17461013793945
06_002557.jpg,252.07819366455078,280.48798751831055
06_002558.jpg,252.1236114501953,280.4667625427246
06_002559.jpg,251.8007049560547,280.73183822631836
06_002560.jpg,247.53720092773438,280.01392364501953
06_002561.jpg,248.0129623413086,280.1202812194824
06_002562.jpg,248.5587158203125,280.53927993774414
07_002569.jpg,243.56621551513672,280.9827346801758
07_002570.jpg,243.0341339111328,280.57683181762695
07_002571.jpg,242.7223892211914,280.54845428466797
07_002572.jpg,240.47987365722656,281.05680084228516
07_002573.jpg,241.08321380615234,281.91965103149414
07_002574.jpg,241.0151824951172,282.58106231689453
07_002575.jpg,238.70343017578125,282.67413330078125
07_002576.jpg,239.36629486083984,283.2077980041504
07_002577.jpg,239.06494140625,283.1148986816406
07_002578.jpg,239.7505645751953,283.4543876647949
07_002579.jpg,239.70455932617188,282.9628257751465
07_002580.jpg,239.58360290527344,282.8258361816406
07_002581.jpg,240.25125122070312,282.3943290710449
07_002582.jpg,240.15422821044922,282.0007438659668
07_002583.jpg,239.32327270507812,281.30607986450195
07_002584.jpg,237.52789306640625,279.9764823913574
07_002585.jpg,237.44110107421875,280.61986923217773
07_002586.jpg,236.27328491210938,279.86850357055664
07_002587.jpg,239.26140594482422,282.4171485900879
07_002588.jpg,239.18272399902344,282.30727767944336
07_002589.jpg,238.5542984008789,281.9020538330078
07_002590.jpg,237.76956939697266,281.7457084655762
07_002591.jpg,237.82665252685547,281.80474853515625
07_002592.jpg,238.63125610351562,282.2602005004883
07_002593.jpg,239.55389404296875,282.58083724975586
07_002594.jpg,239.37354278564453,282.6939468383789
07_002595.jpg,239.48017120361328,282.94633865356445
07_002596.jpg,239.26612854003906,282.74614334106445
07_002597.jpg,239.4800262451172,282.07154846191406
07_002598.jpg,239.74136352539062,281.7960014343262
07_002599.jpg,241.71733856201172,281.86988067626953
07_002600.jpg,241.7828369140625,282.1139450073242
07_002601.jpg,241.86181640625,281.80921936035156
07_002602.jpg,242.81331634521484,281.02074813842773
07_002603.jpg,242.7684783935547,280.6712455749512
07_002604.jpg,243.02318572998047,280.44775390625
07_002605.jpg,243.14366912841797,281.1340637207031
07_002606.jpg,242.60929107666016,280.8312759399414
07_002607.jpg,243.37650299072266,281.04671478271484
07_002608.jpg,244.6768798828125,280.64223861694336
08_002615.jpg,242.11763763427734,279.39416122436523
08_002616.jpg,239.94487762451172,280.31371688842773
08_002617.jpg,237.31046295166016,280.7241439819336
08_002618.jpg,237.23343658447266,280.2171821594238
08_002619.jpg,237.6866912841797,281.28099060058594
08_002620.jpg,237.82332611083984,281.44358825683594
08_002621.jpg,233.34989166259766,281.69329833984375
08_002622.jpg,233.1464385986328,281.55262756347656
08_002623.jpg,233.16763305664062,281.3865165710449
08_002624.jpg,233.3919448852539,281.6662368774414
08_002625.jpg,233.53243255615234,281.38604736328125
08_002626.jpg,234.61321258544922,282.08058166503906
08_002627.jpg,233.99285888671875,281.9346694946289
08_002628.jpg,234.55763244628906,281.89087295532227
08_002629.jpg,233.93518829345703,281.7087173461914
08_002630.jpg,233.11695098876953,281.6854934692383
08_002631.jpg,232.8395538330078,281.9002990722656
08_002632.jpg,232.9259033203125,282.12136459350586
08_002633.jpg,234.29944610595703,281.6630439758301
08_002634.jpg,233.17713928222656,280.9335403442383
08_002635.jpg,233.9692611694336,281.0498352050781
08_002636.jpg,232.8526153564453,280.25094985961914
08_002637.jpg,230.86343383789062,280.9456977844238
08_002638.jpg,231.0063018798828,280.8898620605469
08_002639.jpg,231.50253295898438,281.49217987060547
08_002640.jpg,233.0191879272461,282.3491325378418
08_002641.jpg,232.2100830078125,281.8465461730957
08_002642.jpg,232.67144012451172,281.66717529296875
08_002643.jpg,232.41976928710938,281.827693939209
08_002644.jpg,231.82180786132812,281.65120697021484
08_002645.jpg,232.65201568603516,282.36500549316406
08_002646.jpg,233.1761474609375,282.5292282104492
08_002647.jpg,232.61111450195312,282.3052673339844
08_002648.jpg,232.89290618896484,282.0532341003418
08_002649.jpg,234.06153106689453,282.3792724609375
08_002650.jpg,232.52122497558594,281.4856071472168
08_002651.jpg,232.89842224121094,281.6371841430664
08_002652.jpg,233.15499877929688,281.6466636657715
08_002653.jpg,233.2276153564453,281.7357978820801
08_002654.jpg,233.23114013671875,281.772518157959
pupil_centers_grid.png,276.0394744873047,293.7511978149414
